0,0.0004270647327153347,0.0851357894736842
1,0.010331925805040994,0.004038070807453417
3,0.023827861120495505,0.0075580516237941965
12,0.0004413454227517295,0.0012737429407821228
15,0.00019377660369881113,0.009540062499999998
23,0.0053187070559154465,0.005684794871794868
26,0.0005136071085858584,0.0010840000000000001
28,0.007597501418817653,0.007133965353535354
29,0.002497247732590884,0.0008403254640980736
30,0.03590543739424704,0.018642497608286256
32,0.01825282327811159,0.03212014596273292
33,0.00048525055794534406,0.003071371052631579
36,0.024897175353356893,0.003882933124999999
39,0.0004206708247750131,0.0025702500000000005
42,0.004133919344483986,0.004034279689440992
43,0.001469596031746032,0.00633738385093168
49,0.005425311734775739,0.012964999999999999
50,0.005097130930587525,0.00792939903846154
51,0.012874956729066989,0.005432611801242236
54,0.0003227442165071772,0.002804515850815852
55,0.0004761289912367318,0.0012842658333333341
56,0.00020411445414258186,0.0030264073766686
57,0.000535400160167131,0.0029050000000000005
58,0.0003227442165071772,0.005711832800808895
62,0.020372249999999995,0.0030327843137254915
65,0.00015253829401275983,0.0044035652173913045
70,0.0011628379898477152,0.0012624999962499999
73,0.0011182505628695306,0.0011390656879142291
75,0.0049026663705926486,0.007625865384615383
81,0.00045066577272727284,0.0044759447368421055
89,0.0162517743083004,0.0037693394736842104
97,0.000543789226876091,0.002345
100,0.0006391933132530121,0.0008966666666666667
102,0.0002593619846224678,0.00835894565217391
108,0.00022037814244769272,0.0006436260000000003
112,0.0005055482077254453,0.002918845341614907
115,0.00044978667539510386,0.0013702631578947368
117,0.010716273519164848,0.0016049999999999999
120,0.002085952479217604,0.000898385098039215
121,0.0004435307958643506,0.009544508873720126
124,0.023086171052631586,0.030934890062111794
126,0.02916913191205863,0.007863729876835628
127,0.005255093562874252,0.005664696943231441
129,0.00020277308062709962,0.0012680606249999998
133,0.002938583690987125,0.0005366073752711498
134,0.009366813498752229,0.00535424347826087
135,0.0004489540231117825,0.009710477505543236
136,0.00022609668477498534,0.00812858695652174
139,0.00014610302160504078,0.00043
143,0.00042067011146041733,0.0013310552055674529
144,0.03484461292962358,0.01340367950138505
145,0.00508934042707494,0.0022450000000000005
149,0.00035482993975903613,0.00039933587786259534
151,0.0002872510971258673,0.13232205038059106
156,0.023058507822222227,0.011144763157894737
158,0.01693782803149606,0.0012496763975155287
161,0.00508934042707494,0.004436198312236283
162,0.00021291857519297304,0.0005499999999999999
163,0.00021909651144910177,0.002605
164,0.00042435023535156245,0.00041000000000000005
165,0.0035325,0.003697219736842106
174,0.005288619026553675,0.00474526098901099
176,0.00045179508090872916,0.0036377868421052636
178,0.0005553889281674205,0.000875006559263521
184,0.005023170957519018,0.030298452830188678
192,0.00015560255424063116,0.0013636056249999992
199,0.00896451333660934,0.00619850745341615
200,0.0010595067166374776,0.0013575000000000002
204,0.0002825116744179966,0.0040550000000000004
206,0.0004285028534031414,0.010095940251572327
208,0.00021374192737430174,0.0008465128205128203
216,0.005364631012699147,0.006870173076923077
220,0.013151580624999997,0.0007700000000000001
221,0.0008340563634782613,0.04272825921345515
222,0.0008356176829268291,0.009173333333333334
227,0.0006019629214515385,0.0010371482071713147
229,0.00046374055133236933,0.003073918012422361
238,0.005361637566896554,0.006980602564102562
240,0.014888603988582307,0.0098630751552795
252,0.02231471285079806,0.004806005590062113
259,0.004356892681736705,0.009472267701863355
261,0.00030683340069284073,0.00127
264,0.0005938882197891318,0.00631026579292268
265,0.00043518721399177007,0.0019
266,0.005023170957519018,0.009145
267,0.005010479587705972,0.008386153846153845
269,0.0004826191891131939,0.012423808219178083
278,0.00018899695702005734,0.08093109058441555
281,0.0008356176829268291,0.0009762903614457839
282,0.0005412512201761406,0.00587683845117844
285,0.0021578202200743498,0.0037600000000000003
286,0.0002586988716814159,0.001465
288,0.0005786161068796068,0.004025
290,0.00017795806748466259,0.0019399999999999995
291,0.00020266162674418607,0.000885
294,0.0005782333191733637,0.0022825000000000002
295,0.0008340563634782613,0.08521600294117652
296,0.008768629449326305,0.0062249763975155276
297,0.005086617003611848,0.008382379807692302
298,0.005097130930587525,0.008567165838509317
299,0.00013277604613095252,0.0005965384615384616
300,0.0006293941712028096,0.007937106211180125
302,0.00015148040937040078,0.005795010309278351
311,0.0004306540087286533,0.10754331578947368
312,0.0005688997682570594,0.0014477777168949762
315,0.001195239576859504,0.0033799999999999998
324,0.0014857024038461542,0.0006787307692307691
325,0.018978265370786524,0.007909999999999999
326,0.002938583690987125,0.00448874561403509
332,0.0002637555958904109,0.0027150407291666686
341,0.01693782803149606,0.0011888593749999998
342,0.0005818110855524082,0.18570290570342213
346,0.00043349234939759034,0.0019175000000000002
349,0.0002324243317399618,0.0006903642424242424
353,0.0003359569227614491,0.0012526078947368423
359,0.0021770627630550623,0.00217820625
362,0.0012155451155115514,0.0018245565217391312
367,0.013083803685092125,0.0003225128205128205
368,0.0005664246322322745,0.0043604031055900615
369,0.0005252691052549511,0.18485608771929823
381,0.00045179508090872916,0.003014992857142858
382,0.02353304838186158,0.016700452173913045
