1985,0.6000000000000001
1986,0.7
1987,0.12
1988,0.21
1989,0.08
1994,0.2655
1997,0.4143207525
1998,0.082216475
1999,0.392
2000,0.25
2001,0.5589999999999999
2002,0.5015
2003,0.33199999999999996
2006,0.326
2007,0.479
2008,0.199
2009,0.403
2010,0.043374022
2013,0.164
2014,0.2845
2015,0.40149999999999997
2016,0.278
2017,0.46799999999999997
