1986,0.13
1987,0.1
1989,0.19
1990,0.18
1992,0.2
1993,0.23
1994,0.245
1997,0.23946752129999999
2000,0.28700000000000003
2003,0.4091
2006,0.244
2007,0.228
2014,0.5085
