1985,0.0
1986,0.0
1987,0.0
1988,0.06
1989,0.0
1994,0.009666164294854585
1997,0.01013189910979231
2000,0.008678926450580273
2001,0.0016666666666666666
2002,0.00022386309523809517
2003,0.0065750047914317905
2006,0.0040031306366047695
2007,0.0024247894248608528
2009,0.005519385348837206
2010,0.006821277912923287
2014,0.0021273475366178417
2015,0.0006701923076923076
2016,0.006732154428904425
