1986,0.06
1987,0.064
1989,0.16
1990,0.3
1994,0.0063576936
1997,0.00456211650485437
2000,0.0042857878787878785
2003,0.01824085167464115
2006,0.004608354625550661
2009,0.0022043734939759035
2014,0.0030508
