1986,0.13
1987,0.1
1989,0.19
1990,0.18
1992,0.2
1993,0.23
1994,0.245
1997,0.253485447075
2000,0.32030000000000003
2003,0.4300428571428571
2006,0.275
2007,0.22114285714285714
2014,0.521
